county,precinct,office,district,party,candidate,votes,mail,provisional
Cache,LOGAN 28,President,,,"JOE MCHUGH, ELIZABETH STORM",1,,
Cache,LOGAN 28,President,,GRN,HOWIE HAWKINS,3,,
Cache,LOGAN 28,President,,,GLORIA LA RIVA,0,,
Cache,LOGAN 28,President,,REP,DONALD J. TRUMP,132,,
Cache,LOGAN 28,President,,,Write-In Totals,6,,
Cache,LOGAN 28,President,,,Write-In: Not Certified,5,,
Cache,LOGAN 28,President,,,Write-In: Brian Carroll,1,,
Cache,LOGAN 28,President,,,Write-In: Tom Hoefling,0,,
Cache,LOGAN 28,President,,,Write-In: Jade,0,,
Cache,LOGAN 28,President,,,Not Assigned,0,,
Cache,LOGAN 28,U.S. House,1,DEM,DARREN PARRY,107,,
Cache,LOGAN 28,U.S. House,1,REP,BLAKE DAVID MOORE,134,,
Cache,LOGAN 28,U.S. House,1,,Write-In Totals,1,,
Cache,LOGAN 28,U.S. House,1,,Write-In: Not Certified,1,,
Cache,LOGAN 28,U.S. House,1,,Write-In: Taylor Lee,0,,
Cache,LOGAN 28,U.S. House,1,,Write-In: Mikal Smith,0,,
Cache,LOGAN 28,U.S. House,1,,Not Assigned,0,,
Cache,LOGAN 28,Governor,,DEM,CHRIS PETERSON,94,,
Cache,LOGAN 28,Governor,,IAP,IAP GREG DUERDEN,3,,
Cache,LOGAN 28,Governor,,REP,SPENCER J. COX,146,,
Cache,LOGAN 28,Governor,,LBT,DANIEL RHEAD COTTAM,8,,
Cache,LOGAN 28,Governor,,,Write-In Totals,2,,
Cache,LOGAN 28,Governor,,,Write-In: Madeline Kazantzis/Ed,2,,
Cache,LOGAN 28,Governor,,,Write-In: Not Certified,0,,
Cache,LOGAN 28,Governor,,,Not Assigned,0,,
Cache,LOGAN 28,Attorney General,,LBT,RUDY J. BAUTISTA,19,,
Cache,LOGAN 28,Attorney General,,DEM,GREG SKORDAS,97,,
Cache,LOGAN 28,Attorney General,,REP,SEAN D. REYES,131,,
Cache,LOGAN 28,State Auditor,,REP,JOHN 'FRUGAL' DOUGALL,169,,
Cache,LOGAN 28,State Auditor,,CON,JEFFREY L. OSTLER,19,,
Cache,LOGAN 28,State Auditor,,UUP,BRIAN L. FABBI,40,,
Cache,LOGAN 28,State Treasurer,,CON,RICHARD PROCTOR,19,,
Cache,LOGAN 28,State Treasurer,,REP,DAVID DAMSCHEN,167,,
Cache,LOGAN 28,State Treasurer,,LBT,JOSEPH SPECIALE,48,,
Cache,LOGAN 28,State Senate,25,REP,CHRIS H WILSON,144,,
Cache,LOGAN 28,State Senate,25,DEM,NANCY HUNTLY,96,,
Cache,LOGAN 28,State House,4,DEM,MARY K. DASILVA,101,,
Cache,LOGAN 28,State House,4,REP,DAN JOHNSON,144,,
Cache,LOGAN 28,County Assessor,,REP,KATHLEEN C. HOWELL,217,,
Cache,LOGAN 28,County Recorder,,REP,DEVRON ANDERSEN,213,,
Cache,LOGAN 28,County Treasurer,,REP,CRAIG MCALLISTER,210,,
Cache,LOGAN 28,Cache Water Dist Bd At-Large,,,REGAN WHEELER,79,,
Cache,LOGAN 28,Cache Water Dist Bd At-Large,,,BRETT ROPER,114,,
Cache,LOGAN 28,Cache Water Dist Bd At-Large,,,JARED L CLAWSON,64,,
Cache,LOGAN 28,Logan City Sch Bd 4,,,FRANK C. STEWART,202,,
Cache,LOGAN 28,John A. Pearce Judicial Retention,,,YES,179,,
Cache,LOGAN 28,John A. Pearce Judicial Retention,,,NO,30,,
Cache,LOGAN 28,David N. Mortensen Judicial Retention,,,YES,160,,
Cache,LOGAN 28,David N. Mortensen Judicial Retention,,,NO,48,,
Cache,LOGAN 28,Diana Hagen Judicial Retention,,,YES,174,,
Cache,LOGAN 28,Diana Hagen Judicial Retention,,,NO,21,,
Cache,LOGAN 28,Gregory Keith Orme Judicial Retention,,,YES,158,,
Cache,LOGAN 28,Gregory Keith Orme Judicial Retention,,,NO,34,,
Cache,LOGAN 28,Jill M. Pohlman Judicial Retention,,,YES,170,,
Cache,LOGAN 28,Jill M. Pohlman Judicial Retention,,,NO,23,,
Cache,LOGAN 28,Michele M. Christiansen Forster Judicial Retention,,,YES,170,,
Cache,LOGAN 28,Michele M. Christiansen Forster Judicial Retention,,,NO,24,,
Cache,LOGAN 28,Ryan M. Harris Judicial Retention,,,YES,144,,
Cache,LOGAN 28,Ryan M. Harris Judicial Retention,,,NO,51,,
Cache,LOGAN 28,Kirk M. Morgan Judicial Retention,,,YES,170,,
Cache,LOGAN 28,Kirk M. Morgan Judicial Retention,,,NO,25,,
Cache,LOGAN 28,Matthew C. Funk Judicial Retention,,,YES,161,,
Cache,LOGAN 28,Matthew C. Funk Judicial Retention,,,NO,33,,
Cache,LOGAN 28,Constitutional Amendment A,,,FOR,156,,
Cache,LOGAN 28,Constitutional Amendment A,,,AGAINST,87,,
Cache,LOGAN 28,Constitutional Amendment B,,,FOR,196,,
Cache,LOGAN 28,Constitutional Amendment B,,,AGAINST,35,,
Cache,LOGAN 28,Constitutional Amendment C,,,FOR,199,,
Cache,LOGAN 28,Constitutional Amendment C,,,AGAINST,39,,
Cache,LOGAN 28,Constitutional Amendment D,,,FOR,144,,
Cache,LOGAN 28,Constitutional Amendment D,,,AGAINST,69,,
Cache,LOGAN 28,Constitutional Amendment E,,,FOR,188,,
Cache,LOGAN 28,Constitutional Amendment E,,,AGAINST,51,,
Cache,LOGAN 28,Constitutional Amendment F,,,FOR,155,,
Cache,LOGAN 28,Constitutional Amendment F,,,AGAINST,64,,
Cache,LOGAN 28,Constitutional Amendment G,,,FOR,152,,
Cache,LOGAN 28,Constitutional Amendment G,,,AGAINST,84,,
Cache,LOGAN 29-CSD,Ballots Cast - Blank,,,,0,,
Cache,LOGAN 29-CSD,President,,,"BROCK PIERCE, KARLA BALLARD",0,,
Cache,LOGAN 29-CSD,President,,,"KANYE WEST, MICHELLE TIDBALL",0,,
Cache,LOGAN 29-CSD,President,,DEM,JOSEPH R. BIDEN,4,,
Cache,LOGAN 29-CSD,President,,CON,DON BLANKENSHIP,0,,
Cache,LOGAN 29-CSD,President,,LBT,JO JORGENSEN,0,,
Cache,LOGAN 29-CSD,President,,,"JOE MCHUGH, ELIZABETH STORM",0,,
Cache,LOGAN 29-CSD,President,,GRN,HOWIE HAWKINS,0,,
Cache,LOGAN 29-CSD,President,,,GLORIA LA RIVA,0,,
Cache,LOGAN 29-CSD,President,,REP,DONALD J. TRUMP,0,,
Cache,LOGAN 29-CSD,President,,,Write-In Totals,0,,
Cache,LOGAN 29-CSD,President,,,Write-In: Not Certified,0,,
Cache,LOGAN 29-CSD,President,,,Write-In: Brian Carroll,0,,
Cache,LOGAN 29-CSD,President,,,Write-In: Tom Hoefling,0,,
Cache,LOGAN 29-CSD,President,,,Write-In: Jade,0,,
Cache,LOGAN 29-CSD,President,,,Not Assigned,0,,
Cache,LOGAN 29-CSD,U.S. House,1,DEM,DARREN PARRY,4,,
Cache,LOGAN 29-CSD,U.S. House,1,REP,BLAKE DAVID MOORE,0,,
Cache,LOGAN 29-CSD,U.S. House,1,,Write-In Totals,0,,
Cache,LOGAN 29-CSD,U.S. House,1,,Write-In: Not Certified,0,,
Cache,LOGAN 29-CSD,U.S. House,1,,Write-In: Taylor Lee,0,,
Cache,LOGAN 29-CSD,U.S. House,1,,Write-In: Mikal Smith,0,,
Cache,LOGAN 29-CSD,U.S. House,1,,Not Assigned,0,,
Cache,LOGAN 29-CSD,Governor,,DEM,CHRIS PETERSON,4,,
Cache,LOGAN 29-CSD,Governor,,IAP,IAP GREG DUERDEN,0,,
Cache,LOGAN 29-CSD,Governor,,REP,SPENCER J. COX,0,,
Cache,LOGAN 29-CSD,Governor,,LBT,DANIEL RHEAD COTTAM,0,,
Cache,LOGAN 29-CSD,Governor,,,Write-In Totals,0,,
Cache,LOGAN 29-CSD,Governor,,,Write-In: Not Certified,0,,
Cache,LOGAN 29-CSD,Governor,,,Write-In: Madeline Kazantzis/Ed,0,,
Cache,LOGAN 29-CSD,Governor,,,Not Assigned,0,,
Cache,LOGAN 29-CSD,Attorney General,,LBT,RUDY J. BAUTISTA,0,,
Cache,LOGAN 29-CSD,Attorney General,,DEM,GREG SKORDAS,4,,
Cache,LOGAN 29-CSD,Attorney General,,REP,SEAN D. REYES,0,,
Cache,LOGAN 29-CSD,State Auditor,,REP,JOHN 'FRUGAL' DOUGALL,3,,
Cache,LOGAN 29-CSD,State Auditor,,CON,JEFFREY L. OSTLER,0,,
Cache,LOGAN 29-CSD,State Auditor,,UUP,BRIAN L. FABBI,1,,
Cache,LOGAN 29-CSD,State Treasurer,,CON,RICHARD PROCTOR,0,,
Cache,LOGAN 29-CSD,State Treasurer,,REP,DAVID DAMSCHEN,1,,
Cache,LOGAN 29-CSD,State Treasurer,,LBT,JOSEPH SPECIALE,3,,
Cache,LOGAN 29-CSD,State Senate,25,REP,CHRIS H WILSON,1,,
Cache,LOGAN 29-CSD,State Senate,25,DEM,NANCY HUNTLY,3,,
Cache,LOGAN 29-CSD,State House,4,DEM,MARY K. DASILVA,3,,
Cache,LOGAN 29-CSD,State House,4,REP,DAN JOHNSON,1,,
Cache,LOGAN 29-CSD,County Assessor,,REP,KATHLEEN C. HOWELL,4,,
Cache,LOGAN 29-CSD,County Council Logan 1,,REP,KARL B. WARD,0,,
Cache,LOGAN 29-CSD,County Council Logan 1,,DEM,ADAM K S TRIPP,4,,
Cache,LOGAN 29-CSD,County Recorder,,REP,DEVRON ANDERSEN,4,,
Cache,LOGAN 29-CSD,County Treasurer,,REP,CRAIG MCALLISTER,4,,
Cache,LOGAN 29-CSD,Cache Water Dist Bd At-Large,,,REGAN WHEELER,0,,
Cache,LOGAN 29-CSD,Cache Water Dist Bd At-Large,,,BRETT ROPER,4,,
Cache,LOGAN 29-CSD,Cache Water Dist Bd At-Large,,,JARED L CLAWSON,2,,
Cache,LOGAN 29-CSD,Cache Water Dist BD Logan 1,,,JEANNIE F SIMMONDS,4,,
Cache,LOGAN 29-CSD,John A. Pearce Judicial Retention,,,YES,3,,
Cache,LOGAN 29-CSD,John A. Pearce Judicial Retention,,,NO,1,,
Cache,LOGAN 29-CSD,David N. Mortensen Judicial Retention,,,YES,4,,
Cache,LOGAN 29-CSD,David N. Mortensen Judicial Retention,,,NO,0,,
Cache,LOGAN 29-CSD,Diana Hagen Judicial Retention,,,YES,4,,
Cache,LOGAN 29-CSD,Diana Hagen Judicial Retention,,,NO,0,,
Cache,LOGAN 29-CSD,Gregory Keith Orme Judicial Retention,,,YES,3,,
Cache,LOGAN 29-CSD,Gregory Keith Orme Judicial Retention,,,NO,1,,
Cache,LOGAN 29-CSD,Jill M. Pohlman Judicial Retention,,,YES,4,,
Cache,LOGAN 29-CSD,Jill M. Pohlman Judicial Retention,,,NO,0,,
Cache,LOGAN 29-CSD,Michele M. Christiansen Forster Judicial Retention,,,YES,4,,
Cache,LOGAN 29-CSD,Michele M. Christiansen Forster Judicial Retention,,,NO,0,,
Cache,LOGAN 29-CSD,Ryan M. Harris Judicial Retention,,,YES,4,,
Cache,LOGAN 29-CSD,Ryan M. Harris Judicial Retention,,,NO,0,,
Cache,LOGAN 29-CSD,Kirk M. Morgan Judicial Retention,,,YES,3,,
Cache,LOGAN 29-CSD,Kirk M. Morgan Judicial Retention,,,NO,1,,
Cache,LOGAN 29-CSD,Matthew C. Funk Judicial Retention,,,YES,3,,
Cache,LOGAN 29-CSD,Matthew C. Funk Judicial Retention,,,NO,1,,
Cache,LOGAN 29-CSD,Constitutional Amendment A,,,FOR,4,,
Cache,LOGAN 29-CSD,Constitutional Amendment A,,,AGAINST,0,,
Cache,LOGAN 29-CSD,Constitutional Amendment B,,,FOR,4,,
Cache,LOGAN 29-CSD,Constitutional Amendment B,,,AGAINST,0,,
Cache,LOGAN 29-CSD,Constitutional Amendment C,,,FOR,4,,
Cache,LOGAN 29-CSD,Constitutional Amendment C,,,AGAINST,0,,
Cache,LOGAN 29-CSD,Constitutional Amendment D,,,FOR,4,,
Cache,LOGAN 29-CSD,Constitutional Amendment D,,,AGAINST,0,,
Cache,LOGAN 29-CSD,Constitutional Amendment E,,,FOR,1,,
Cache,LOGAN 29-CSD,Constitutional Amendment E,,,AGAINST,3,,
Cache,LOGAN 29-CSD,Constitutional Amendment F,,,FOR,4,,
Cache,LOGAN 29-CSD,Constitutional Amendment F,,,AGAINST,0,,
Cache,LOGAN 29-CSD,Constitutional Amendment G,,,FOR,1,,
Cache,LOGAN 29-CSD,Constitutional Amendment G,,,AGAINST,3,,
Cache,LOGAN 29,Ballots Cast - Blank,,,,0,,
Cache,LOGAN 29,President,,,"BROCK PIERCE, KARLA BALLARD",1,,
Cache,LOGAN 29,President,,,"KANYE WEST, MICHELLE TIDBALL",6,,
Cache,LOGAN 29,President,,DEM,JOSEPH R. BIDEN,331,,
Cache,LOGAN 29,President,,CON,DON BLANKENSHIP,1,,
Cache,LOGAN 29,President,,LBT,JO JORGENSEN,18,,
Cache,LOGAN 29,President,,,"JOE MCHUGH, ELIZABETH STORM",0,,
Cache,LOGAN 29,President,,GRN,HOWIE HAWKINS,3,,
Cache,LOGAN 29,President,,,GLORIA LA RIVA,1,,
Cache,LOGAN 29,President,,REP,DONALD J. TRUMP,458,,
Cache,LOGAN 29,President,,,Write-In Totals,20,,
Cache,LOGAN 29,President,,,Write-In: Not Certified,20,,
Cache,LOGAN 29,President,,,Write-In: Brian Carroll,0,,
Cache,LOGAN 29,President,,,Write-In: Tom Hoefling,0,,
Cache,LOGAN 29,President,,,Write-In: Jade,0,,
Cache,LOGAN 29,President,,,Not Assigned,0,,
Cache,LOGAN 29,U.S. House,1,DEM,DARREN PARRY,304,,
Cache,LOGAN 29,U.S. House,1,REP,BLAKE DAVID MOORE,493,,
Cache,LOGAN 29,U.S. House,1,,Write-In Totals,3,,
Cache,LOGAN 29,U.S. House,1,,Write-In: Not Certified,3,,
Cache,LOGAN 29,U.S. House,1,,Write-In: Taylor Lee,0,,
Cache,LOGAN 29,U.S. House,1,,Write-In: Mikal Smith,0,,
Cache,LOGAN 29,U.S. House,1,,Not Assigned,0,,
Cache,LOGAN 29,Governor,,DEM,CHRIS PETERSON,265,,
Cache,LOGAN 29,Governor,,IAP,IAP GREG DUERDEN,11,,
Cache,LOGAN 29,Governor,,REP,SPENCER J. COX,534,,
Cache,LOGAN 29,Governor,,LBT,DANIEL RHEAD COTTAM,16,,
Cache,LOGAN 29,Governor,,,Write-In Totals,5,,
Cache,LOGAN 29,Governor,,,Write-In: Not Certified,3,,
Cache,LOGAN 29,Governor,,,Write-In: Madeline Kazantzis/Ed,2,,
Cache,LOGAN 29,Governor,,,Not Assigned,0,,
Cache,LOGAN 29,Attorney General,,LBT,RUDY J. BAUTISTA,34,,
Cache,LOGAN 29,Attorney General,,DEM,GREG SKORDAS,280,,
Cache,LOGAN 29,Attorney General,,REP,SEAN D. REYES,499,,
Cache,LOGAN 29,State Auditor,,REP,JOHN 'FRUGAL' DOUGALL,557,,
Cache,LOGAN 29,State Auditor,,CON,JEFFREY L. OSTLER,70,,
Cache,LOGAN 29,State Auditor,,UUP,BRIAN L. FABBI,97,,
Cache,LOGAN 29,State Treasurer,,CON,RICHARD PROCTOR,57,,
Cache,LOGAN 29,State Treasurer,,REP,DAVID DAMSCHEN,562,,
Cache,LOGAN 29,State Treasurer,,LBT,JOSEPH SPECIALE,91,,
Cache,LOGAN 29,State Senate,25,REP,CHRIS H WILSON,517,,
Cache,LOGAN 29,State Senate,25,DEM,NANCY HUNTLY,285,,
Cache,LOGAN 29,State House,4,DEM,MARY K. DASILVA,268,,
Cache,LOGAN 29,State House,4,REP,DAN JOHNSON,553,,
Cache,LOGAN 29,County Assessor,,REP,KATHLEEN C. HOWELL,656,,
Cache,LOGAN 29,County Council Logan 1,,REP,KARL B. WARD,556,,
Cache,LOGAN 29,County Council Logan 1,,DEM,ADAM K S TRIPP,254,,
Cache,LOGAN 29,County Recorder,,REP,DEVRON ANDERSEN,647,,
Cache,LOGAN 29,County Treasurer,,REP,CRAIG MCALLISTER,645,,
Cache,LOGAN 29,Cache Water Dist Bd At-Large,,,REGAN WHEELER,255,,
Cache,LOGAN 29,Cache Water Dist Bd At-Large,,,BRETT ROPER,450,,
Cache,LOGAN 29,Cache Water Dist Bd At-Large,,,JARED L CLAWSON,260,,
Cache,LOGAN 29,Cache Water Dist BD Logan 1,,,JEANNIE F SIMMONDS,650,,
Cache,LOGAN 29,Logan City Sch Bd 2,,,J. GREGG MILLER,644,,
Cache,LOGAN 29,John A. Pearce Judicial Retention,,,YES,547,,
Cache,LOGAN 29,John A. Pearce Judicial Retention,,,NO,101,,
Cache,LOGAN 29,David N. Mortensen Judicial Retention,,,YES,522,,
Cache,LOGAN 29,David N. Mortensen Judicial Retention,,,NO,119,,
Cache,LOGAN 29,Diana Hagen Judicial Retention,,,YES,553,,
Cache,LOGAN 29,Diana Hagen Judicial Retention,,,NO,89,,
Cache,LOGAN 29,Gregory Keith Orme Judicial Retention,,,YES,538,,
Cache,LOGAN 29,Gregory Keith Orme Judicial Retention,,,NO,100,,
Cache,LOGAN 29,Jill M. Pohlman Judicial Retention,,,YES,555,,
Cache,LOGAN 29,Jill M. Pohlman Judicial Retention,,,NO,84,,
Cache,LOGAN 29,Michele M. Christiansen Forster Judicial Retention,,,YES,549,,
Cache,LOGAN 29,Michele M. Christiansen Forster Judicial Retention,,,NO,90,,
Cache,LOGAN 29,Ryan M. Harris Judicial Retention,,,YES,496,,
Cache,LOGAN 29,Ryan M. Harris Judicial Retention,,,NO,142,,
Cache,LOGAN 29,Kirk M. Morgan Judicial Retention,,,YES,549,,
Cache,LOGAN 29,Kirk M. Morgan Judicial Retention,,,NO,88,,
Cache,LOGAN 29,Matthew C. Funk Judicial Retention,,,YES,515,,
Cache,LOGAN 29,Matthew C. Funk Judicial Retention,,,NO,116,,
Cache,LOGAN 29,Constitutional Amendment A,,,FOR,532,,
Cache,LOGAN 29,Constitutional Amendment A,,,AGAINST,276,,
Cache,LOGAN 29,Constitutional Amendment B,,,FOR,648,,
Cache,LOGAN 29,Constitutional Amendment B,,,AGAINST,132,,
Cache,LOGAN 29,Constitutional Amendment C,,,FOR,675,,
Cache,LOGAN 29,Constitutional Amendment C,,,AGAINST,121,,
Cache,LOGAN 29,Constitutional Amendment D,,,FOR,480,,
Cache,LOGAN 29,Constitutional Amendment D,,,AGAINST,258,,
Cache,LOGAN 29,Constitutional Amendment E,,,FOR,542,,
Cache,LOGAN 29,Constitutional Amendment E,,,AGAINST,232,,
Cache,LOGAN 29,Constitutional Amendment F,,,FOR,538,,
Cache,LOGAN 29,Constitutional Amendment F,,,AGAINST,203,,
Cache,LOGAN 29,Constitutional Amendment G,,,FOR,385,,
Cache,LOGAN 29,Constitutional Amendment G,,,AGAINST,401,,
Cache,LOGAN 30,Ballots Cast - Blank,,,,0,,
Cache,LOGAN 30,President,,,"BROCK PIERCE, KARLA BALLARD",4,,
Cache,LOGAN 30,President,,,"KANYE WEST, MICHELLE TIDBALL",3,,
Cache,LOGAN 30,President,,DEM,JOSEPH R. BIDEN,381,,
Cache,LOGAN 30,President,,CON,DON BLANKENSHIP,2,,
Cache,LOGAN 30,President,,LBT,JO JORGENSEN,42,,
Cache,LOGAN 30,President,,,"JOE MCHUGH, ELIZABETH STORM",2,,
Cache,LOGAN 30,President,,GRN,HOWIE HAWKINS,3,,
Cache,LOGAN 30,President,,,GLORIA LA RIVA,3,,
Cache,LOGAN 30,President,,REP,DONALD J. TRUMP,551,,
Cache,LOGAN 30,President,,,Write-In Totals,17,,
Cache,LOGAN 30,President,,,Write-In: Not Certified,15,,
Cache,LOGAN 30,President,,,Write-In: Brian Carroll,2,,
Cache,LOGAN 30,President,,,Write-In: Tom Hoefling,0,,
Cache,LOGAN 30,President,,,Write-In: Jade,0,,
Cache,LOGAN 30,President,,,Not Assigned,0,,
Cache,LOGAN 30,U.S. House,1,DEM,DARREN PARRY,348,,
Cache,LOGAN 30,U.S. House,1,REP,BLAKE DAVID MOORE,582,,
Cache,LOGAN 30,U.S. House,1,,Write-In Totals,4,,
Cache,LOGAN 30,U.S. House,1,,Write-In: Not Certified,4,,
Cache,LOGAN 30,U.S. House,1,,Write-In: Taylor Lee,0,,
Cache,LOGAN 30,U.S. House,1,,Write-In: Mikal Smith,0,,
Cache,LOGAN 30,U.S. House,1,,Not Assigned,0,,
Cache,LOGAN 30,Governor,,DEM,CHRIS PETERSON,309,,
Cache,LOGAN 30,Governor,,IAP,IAP GREG DUERDEN,12,,
Cache,LOGAN 30,Governor,,REP,SPENCER J. COX,600,,
Cache,LOGAN 30,Governor,,LBT,DANIEL RHEAD COTTAM,44,,
Cache,LOGAN 30,Governor,,,Write-In Totals,17,,
Cache,LOGAN 30,Governor,,,Write-In: Madeline Kazantzis/Ed,14,,
Cache,LOGAN 30,Governor,,,Write-In: Not Certified,3,,
Cache,LOGAN 30,Governor,,,Not Assigned,0,,
Cache,LOGAN 30,Attorney General,,LBT,RUDY J. BAUTISTA,79,,
Cache,LOGAN 30,Attorney General,,DEM,GREG SKORDAS,310,,
Cache,LOGAN 30,Attorney General,,REP,SEAN D. REYES,573,,
Cache,LOGAN 30,State Auditor,,REP,JOHN 'FRUGAL' DOUGALL,638,,
Cache,LOGAN 30,State Auditor,,CON,JEFFREY L. OSTLER,106,,
Cache,LOGAN 30,State Auditor,,UUP,BRIAN L. FABBI,131,,
Cache,LOGAN 30,State Treasurer,,CON,RICHARD PROCTOR,81,,
Cache,LOGAN 30,State Treasurer,,REP,DAVID DAMSCHEN,633,,
Cache,LOGAN 30,State Treasurer,,LBT,JOSEPH SPECIALE,161,,
Cache,LOGAN 30,State Senate,25,REP,CHRIS H WILSON,595,,
Cache,LOGAN 30,State Senate,25,DEM,NANCY HUNTLY,341,,
Cache,LOGAN 30,State House,3,REP,MIKE PETERSEN,590,,
Cache,LOGAN 30,State House,3,DEM,HOLLY A. GUNTHER,355,,
Cache,LOGAN 30,County Assessor,,REP,KATHLEEN C. HOWELL,800,,
Cache,LOGAN 30,County Council Logan 2,,DEM,ERICA ABBOTT,295,,
Cache,LOGAN 30,County Council Logan 2,,REP,BARBARA Y. TIDWELL,623,,
Cache,LOGAN 30,County Recorder,,REP,DEVRON ANDERSEN,795,,
Cache,LOGAN 30,County Treasurer,,REP,CRAIG MCALLISTER,794,,
Cache,LOGAN 30,Cache Water Dist Bd At-Large,,,REGAN WHEELER,336,,
Cache,LOGAN 30,Cache Water Dist Bd At-Large,,,BRETT ROPER,460,,
Cache,LOGAN 30,Cache Water Dist Bd At-Large,,,JARED L CLAWSON,297,,
Cache,LOGAN 30,Cache Water Dist Bd Logan 2,,,SCOTT H CLARK,752,,
Cache,LOGAN 30,Logan City Sch Bd 3,,,ANN T. GEARY,771,,
Cache,LOGAN 30,John A. Pearce Judicial Retention,,,YES,667,,
Cache,LOGAN 30,John A. Pearce Judicial Retention,,,NO,125,,
Cache,LOGAN 30,David N. Mortensen Judicial Retention,,,YES,633,,
Cache,LOGAN 30,David N. Mortensen Judicial Retention,,,NO,148,,
Cache,LOGAN 30,Diana Hagen Judicial Retention,,,YES,677,,
Cache,LOGAN 30,Diana Hagen Judicial Retention,,,NO,104,,
Cache,LOGAN 30,Gregory Keith Orme Judicial Retention,,,YES,632,,
Cache,LOGAN 30,Gregory Keith Orme Judicial Retention,,,NO,138,,
Cache,LOGAN 30,Jill M. Pohlman Judicial Retention,,,YES,659,,
Cache,LOGAN 30,Jill M. Pohlman Judicial Retention,,,NO,110,,
Cache,LOGAN 30,Michele M. Christiansen Forster Judicial Retention,,,YES,664,,
Cache,LOGAN 30,Michele M. Christiansen Forster Judicial Retention,,,NO,107,,
Cache,LOGAN 30,Ryan M. Harris Judicial Retention,,,YES,601,,
Cache,LOGAN 30,Ryan M. Harris Judicial Retention,,,NO,165,,
Cache,LOGAN 30,Kirk M. Morgan Judicial Retention,,,YES,651,,
Cache,LOGAN 30,Kirk M. Morgan Judicial Retention,,,NO,118,,
Cache,LOGAN 30,Matthew C. Funk Judicial Retention,,,YES,647,,
Cache,LOGAN 30,Matthew C. Funk Judicial Retention,,,NO,122,,
Cache,LOGAN 30,Constitutional Amendment A,,,FOR,555,,
Cache,LOGAN 30,Constitutional Amendment A,,,AGAINST,408,,
Cache,LOGAN 30,Constitutional Amendment B,,,FOR,740,,
Cache,LOGAN 30,Constitutional Amendment B,,,AGAINST,172,,
Cache,LOGAN 30,Constitutional Amendment C,,,FOR,756,,
Cache,LOGAN 30,Constitutional Amendment C,,,AGAINST,179,,
Cache,LOGAN 30,Constitutional Amendment D,,,FOR,574,,
Cache,LOGAN 30,Constitutional Amendment D,,,AGAINST,295,,
Cache,LOGAN 30,Constitutional Amendment E,,,FOR,743,,
Cache,LOGAN 30,Constitutional Amendment E,,,AGAINST,198,,
Cache,LOGAN 30,Constitutional Amendment F,,,FOR,607,,
Cache,LOGAN 30,Constitutional Amendment F,,,AGAINST,261,,
Cache,LOGAN 30,Constitutional Amendment G,,,FOR,579,,
Cache,LOGAN 30,Constitutional Amendment G,,,AGAINST,362,,
Cache,LOGAN 31,Ballots Cast - Blank,,,,0,,
Cache,LOGAN 31,President,,,"BROCK PIERCE, KARLA BALLARD",1,,
Cache,LOGAN 31,President,,,"KANYE WEST, MICHELLE TIDBALL",1,,
Cache,LOGAN 31,President,,DEM,JOSEPH R. BIDEN,259,,
Cache,LOGAN 31,President,,CON,DON BLANKENSHIP,3,,
Cache,LOGAN 31,President,,LBT,JO JORGENSEN,31,,
Cache,LOGAN 31,President,,,"JOE MCHUGH, ELIZABETH STORM",4,,
Cache,LOGAN 31,President,,GRN,HOWIE HAWKINS,2,,
Cache,LOGAN 31,President,,,GLORIA LA RIVA,0,,
Cache,LOGAN 31,President,,REP,DONALD J. TRUMP,272,,
Cache,LOGAN 31,President,,,Write-In Totals,7,,
Cache,LOGAN 31,President,,,Write-In: Not Certified,7,,
Cache,LOGAN 31,President,,,Write-In: Brian Carroll,0,,
Cache,LOGAN 31,President,,,Write-In: Tom Hoefling,0,,
Cache,LOGAN 31,President,,,Write-In: Jade,0,,
Cache,LOGAN 31,President,,,Not Assigned,0,,
Cache,LOGAN 31,U.S. House,1,DEM,DARREN PARRY,238,,
Cache,LOGAN 31,U.S. House,1,REP,BLAKE DAVID MOORE,303,,
Cache,LOGAN 31,U.S. House,1,,Write-In Totals,1,,
Cache,LOGAN 31,U.S. House,1,,Write-In: Mikal Smith,1,,
Cache,LOGAN 31,U.S. House,1,,Write-In: Not Certified,0,,
Cache,LOGAN 31,U.S. House,1,,Write-In: Taylor Lee,0,,
Cache,LOGAN 31,U.S. House,1,,Not Assigned,0,,
Cache,LOGAN 31,Governor,,DEM,CHRIS PETERSON,199,,
Cache,LOGAN 31,Governor,,IAP,IAP GREG DUERDEN,9,,
Cache,LOGAN 31,Governor,,REP,SPENCER J. COX,298,,
Cache,LOGAN 31,Governor,,LBT,DANIEL RHEAD COTTAM,33,,
Cache,LOGAN 31,Governor,,,Write-In Totals,12,,
Cache,LOGAN 31,Governor,,,Write-In: Not Certified,6,,
Cache,LOGAN 31,Governor,,,Write-In: Madeline Kazantzis/Ed,6,,
Cache,LOGAN 31,Governor,,,Not Assigned,0,,
Cache,LOGAN 31,Attorney General,,LBT,RUDY J. BAUTISTA,55,,
Cache,LOGAN 31,Attorney General,,DEM,GREG SKORDAS,190,,
Cache,LOGAN 31,Attorney General,,REP,SEAN D. REYES,298,,
Cache,LOGAN 31,State Auditor,,REP,JOHN 'FRUGAL' DOUGALL,360,,
Cache,LOGAN 31,State Auditor,,CON,JEFFREY L. OSTLER,63,,
Cache,LOGAN 31,State Auditor,,UUP,BRIAN L. FABBI,69,,
